ExternalId,ImageUrl,BrandExternalId,CategoryExternalId,ManufacturerPartNumber,UPC,Name,ProductPageUrl,CategoryPageUrl
21000050604,00021000050604_A1L1,KRAFT,KRAFT,21000050604,210000506070,KRAFT 27 OZ BARBECUE SAUCE  CHARGRILLED BURGER    SUMMER 1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000050611,,KRAFT,KRAFT,21000050611,210000506170,KRAFT 27 OZ BARBECUE SAUCE  HOT 'N SPICY    SUMMER 1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000050628,,KRAFT,KRAFT,21000050628,210000506270,KRAFT 28 OZ BARBECUE SAUCE  HONEY SPICED PORK CHOP    SUMMER 1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000050635,00021000050635_A1L1,KRAFT,KRAFT,21000050635,210000506370,KRAFT 28 OZ BARBECUE SAUCE  SWEET AND STICKY    SUMMER 1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000051076,00021000051076_A1L1,KRAFT,KRAFT,21000051076,210000510770,KRAFT 28 OZ BARBECUE SAUCE  THE PITMASTER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000052356,,KRAFT,KRAFT,21000052356,210000523570,KRAFT 28 OZ BARBECUE SAUCE  ORIGINAL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000052394,,KRAFT,KRAFT,21000052394,210000523970,KRAFT 28 OZ BARBECUE SAUCE  SWEET HONEY     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000052431,,KRAFT,KRAFT,21000052431,210000524370,KRAFT 82.5 OZ BARBECUE SAUCE  ORIGINAL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100058765,,KRAFT,KRAFT,68100058765,681000587670,KRAFT 200 GR SALAD MIXES  MACARONI     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000658800,00021000658800_A1L1,KRAFT,KRAFT,21000658800,210006588070,KRAFT 8 OZ SPAGHETTI DINNER  TANGY ITALIAN     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000427062,,KRAFT,KRAFT,21000427062,210004270670,KRAFT 22 OZ COFFEE CREAMER NON DAIRY      1 CAN EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000422517,,KRAFT,KRAFT,21000422517,210004225170,KRAFT 8 OZ COFFEE CREAMER NON DAIRY HAZELNUT     1 CAN EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000422531,,KRAFT,KRAFT,21000422531,210004225370,KRAFT 8 OZ COFFEE CREAMER NON DAIRY FRENCH VANILLA     1 CAN EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000033720,00021000033720_A1L1,KRAFT,KRAFT,21000033720,210000337270,KRAFT 14.5 OZ DINNERS - DRY    VALUE SIZE   1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000045365,00021000045365_A1L1,KRAFT,KRAFT,21000045365,210000453670,KRAFT 5.5 OZ PASTA-DRY  BUFFALO CHEDDAR     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000045372,00021000045372_A1L1,KRAFT,KRAFT,21000045372,210000453770,KRAFT 5.5 OZ PASTA-DRY  THREE CHEESE JALAPENO     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000045389,00021000045389_A1L1,KRAFT,KRAFT,21000045389,210000453870,KRAFT 5.5 OZ PASTA-DRY  CHEESY SOUTHWEST CHIPOTLE     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000045396,00021000045396_A1L1,KRAFT,KRAFT,21000045396,210000453970,KRAFT 5.5 OZ PASTA-DRY  GARLIC AND HERB ALFREDO     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
43000059821,,KRAFT,KRAFT,43000059821,430000598270,KRAFT 4 OZ DRESSING-DRY MIX  RANCH REFILLS     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644254,00021000644254_A1L1,KRAFT,KRAFT,21000644254,210006442570,KRAFT 16 FO DRESSING-LIQUID  ZESTY ITALIAN   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644735,00021000644735_A1L1,KRAFT,KRAFT,21000644735,210006447370,KRAFT 16 FO DRESSING-LIQUID  THOUSAND ISLAND   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644698,00021000644698_A1L1,KRAFT,KRAFT,21000644698,210006446970,KRAFT 16 FO DRESSING-LIQUID  CLASSIC CATALINA   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000643615,00021000643615_A1L1,KRAFT,KRAFT,21000643615,210006436170,KRAFT 16 FO DRESSING-LIQUID  RANCH   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000642823,00021000642823_A1L1,KRAFT,KRAFT,21000642823,210006428270,KRAFT 16 FO DRESSING-LIQUID  CREAMY FRENCH   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000643462,00021000643462_A1L1,KRAFT,KRAFT,21000643462,210006434670,KRAFT 16 FO DRESSING-LIQUID  BUTTERMILK RANCH   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644261,00021000644261_A1L1,KRAFT,KRAFT,21000644261,210006442670,KRAFT 16 FO DRESSING-LIQUID  CREAMY ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644476,00021000644476_A1L1,KRAFT,KRAFT,21000644476,210006444770,KRAFT 16 FO DRESSING-LIQUID  THOUSAND ISLAND AND BACON     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644704,00021000644704_A1L1,KRAFT,KRAFT,21000644704,210006447070,KRAFT 16 FO DRESSING-LIQUID  COLESLAW     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644711,00021000644711_A1L1,KRAFT,KRAFT,21000644711,210006447170,KRAFT 16 FO DRESSING-LIQUID  ROKA BLUE CHEESE   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646036,00021000646036_A1L1,KRAFT,KRAFT,21000646036,210006460370,KRAFT 16 FO DRESSING-LIQUID  HOUSE ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644827,00021000644827_A1L1,KRAFT,KRAFT,21000644827,210006448270,KRAFT 16 FO DRESSING-LIQUID  CUCUMBER RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644254,00021000644254_A1L1,KRAFT,KRAFT,21000644254,210006442570,KRAFT 16 FO DRESSING-LIQUID  ZESTY ITALIAN   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644698,00021000644698_A1L1,KRAFT,KRAFT,21000644698,210006446970,KRAFT 16 FO DRESSING-LIQUID  CLASSIC CATALINA   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000644735,00021000644735_A1L1,KRAFT,KRAFT,21000644735,210006447370,KRAFT 16 FO DRESSING-LIQUID  THOUSAND ISLAND   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646050,00021000646050_A1L1,KRAFT,KRAFT,21000646050,210006460570,KRAFT 16 FO DRESSING-LIQUID  PEPPERCORN RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000014088,00021000014088_A1L1,KRAFT,KRAFT,21000014088,210000140870,KRAFT 16 OZ DRESSING-LIQUID ASIAN SESAME BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000026395,00021000026395_A1L1,KRAFT,KRAFT,21000026395,210000263970,KRAFT 16 FO DRESSING-LIQUID LIGHT CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000028207,00021000028207_A1L1,KRAFT,KRAFT,21000028207,210000282070,KRAFT 16 FO DRESSING-LIQUID  HONEY MUSTARD     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000028276,00021000028276_A1L1,KRAFT,KRAFT,21000028276,210000282770,KRAFT 16 FO DRESSING-LIQUID  ZESTY CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000036370,00021000036370_A1L1,KRAFT,KRAFT,21000036370,210000363770,KRAFT 16 FO DRESSING-LIQUID  CREAMY BALSAMIC     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000036400,00021000036400_A1L1,KRAFT,KRAFT,21000036400,210000364070,KRAFT 16 FO DRESSING-LIQUID  BALSAMIC VINAIGRETTE W/TOMATO AND BASIL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000323074,00021000323074_A1L1,KRAFT,KRAFT,21000323074,210003230770,KRAFT 16 FO DRESSING-LIQUID FAT FREE CLASSIC CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000686087,00021000686087_A1L1,KRAFT,KRAFT,21000686087,210006860870,KRAFT 16 FO DRESSING-LIQUID  RANCH AND BACON   CAFE CRISPS  1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000775194,00021000775194_A1L1,KRAFT,KRAFT,21000775194,210007751970,KRAFT 16 FO DRESSING-LIQUID  THREE CHEESE RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000002801,00021000002801_A1L1,KRAFT,KRAFT,21000002801,210000028070,KRAFT 16 FO DRESSING-LIQUID  TANGY CATALINA WITH BACON     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000002825,00021000002825_A1L1,KRAFT,KRAFT,21000002825,210000028270,KRAFT 16 FO DRESSING-LIQUID  BALSAMIC VINAIGRETTE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000002849,00021000002849_A1L1,KRAFT,KRAFT,21000002849,210000028470,KRAFT 16 OZ DRESSING-LIQUID SUN DRIED TOMATO BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000640973,00021000640973_A1L1,KRAFT,KRAFT,21000640973,210006409770,KRAFT 16 FO DRESSING-LIQUID  SWEET HONEY CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000701445,00021000701445_A1L1,KRAFT,KRAFT,21000701445,210007014470,KRAFT 16 FO DRESSING-LIQUID  ROASTED RED PEPPER ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000648863,00021000648863_A1L1,KRAFT,KRAFT,21000648863,210006488670,KRAFT 128 OZ DRESSING-LIQUID  BLUE CHEESE     1 JUG EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000643547,00021000643547_A1L1,KRAFT,KRAFT,21000643547,210006435470,KRAFT 1 GA DRESSING-LIQUID  RANCH     1 JUG EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646173,00021000646173_A1L1,KRAFT,KRAFT,21000646173,210006461770,KRAFT 24 FO DRESSING-LIQUID  THOUSAND ISLAND     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646197,00021000646197_A1L1,KRAFT,KRAFT,21000646197,210006461970,KRAFT 24 FO DRESSING-LIQUID  CLASSIC CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000049301,00021000049301_A1L1,KRAFT,KRAFT,21000049301,210000493070,KRAFT 24 FO DRESSING-LIQUID  ZESTY ITALIAN     6 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000049318,00021000049318_A1L1,KRAFT,KRAFT,21000049318,210000493170,KRAFT 24 FO DRESSING-LIQUID  RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000049325,,KRAFT,KRAFT,21000049325,210000493270,KRAFT 24 OZ DRESSING-LIQUID  CLASSIC CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000049332,00021000049332_A1L1,KRAFT,KRAFT,21000049332,210000493370,KRAFT 24 OZ DRESSING-LIQUID  THOUSAND ISLAND     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000054138,,KRAFT,KRAFT,21000054138,210000541370,KRAFT 42 FO DRESSING-LIQUID       1 SHRINK WRAPPED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000054145,,KRAFT,KRAFT,21000054145,210000541470,KRAFT 48 OZ DRESSING-LIQUID       1 SHRINK WRAPPED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646166,00021000646166_A1L1,KRAFT,KRAFT,21000646166,210006461670,KRAFT 24 OZ DRESSING-LIQUID RANCH BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000646180,00021000646180_A1L1,KRAFT,KRAFT,21000646180,210006461870,KRAFT 24 OZ DRESSING-LIQUID ZESTY ITALIAN BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100040579,,KRAFT,KRAFT,68100040579,681000405770,KRAFT 250 ML DRESSING-LIQUID FAT FREE CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100040586,,KRAFT,KRAFT,68100040586,681000405870,KRAFT 250 ML DRESSING-LIQUID FAT FREE ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041026,,KRAFT,KRAFT,68100041026,681000410270,KRAFT 250 ML DRESSING-LIQUID CALORIE WISE RANCHER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041712,,KRAFT,KRAFT,68100041712,681000417170,KRAFT 250 ML DRESSING-LIQUID CALORIE WISE CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041736,,KRAFT,KRAFT,68100041736,681000417370,KRAFT 250 ML DRESSING-LIQUID CALORIE WISE ZESTY ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100043648,,KRAFT,KRAFT,68100043648,681000436470,KRAFT 250 ML DRESSING-LIQUID  CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047370,,KRAFT,KRAFT,68100047370,681000473770,KRAFT 414 ML DRESSING-LIQUID  GREEK FETA WITH EXTRA VIRGIN OLIVE OIL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047387,,KRAFT,KRAFT,68100047387,681000473870,KRAFT 414 ML DRESSING-LIQUID  TUSCAN ITALIAN WITH EXTRA VIRGIN OLIVE OIL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047394,,KRAFT,KRAFT,68100047394,681000473970,KRAFT 414 ML DRESSING-LIQUID  BALSAMIC VINAIGRETTE WITH EXTRA VIRGIN OLIVE OIL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047448,,KRAFT,KRAFT,68100047448,681000474470,KRAFT 414 ML DRESSING-LIQUID SUN DRIED TOMATO WITH EXTRA VIRGIN OLIVE OIL EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100048452,,KRAFT,KRAFT,68100048452,681000484570,KRAFT 414 ML DRESSING-LIQUID FIG BALSAMIC VINAIGRETTE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047363,,KRAFT,KRAFT,68100047363,681000473670,KRAFT 414 ML DRESSING-LIQUID  PESTO PARMESAN WITH EXTRA VIRGIN OLIVE OIL     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100040272,,KRAFT,KRAFT,68100040272,681000402770,KRAFT 250 ML DRESSING-LIQUID  RANCH WITH BACON     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100040784,,KRAFT,KRAFT,68100040784,681000407870,KRAFT 250 ML DRESSING-LIQUID  CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041019,,KRAFT,KRAFT,68100041019,681000410170,KRAFT 250 ML DRESSING-LIQUID  RANCHER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041156,,KRAFT,KRAFT,68100041156,681000411570,KRAFT 250 ML DRESSING-LIQUID  HOUSE ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041200,,KRAFT,KRAFT,68100041200,681000412070,KRAFT 250 ML DRESSING-LIQUID  THOUSAND ISLAND     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041217,,KRAFT,KRAFT,68100041217,681000412170,KRAFT 250 ML DRESSING-LIQUID  CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041224,,KRAFT,KRAFT,68100041224,681000412270,KRAFT 250 ML DRESSING-LIQUID  FRENCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041231,,KRAFT,KRAFT,68100041231,681000412370,KRAFT 250 ML DRESSING-LIQUID  ZESTY ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041248,,KRAFT,KRAFT,68100041248,681000412470,KRAFT 250 ML DRESSING-LIQUID  COLESLAW     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041279,,KRAFT,KRAFT,68100041279,681000412770,KRAFT 250 ML DRESSING-LIQUID  CREAMY CUCUMBER     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041286,,KRAFT,KRAFT,68100041286,681000412870,KRAFT 250 ML DRESSING-LIQUID  OIL AND VINEGAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041330,,KRAFT,KRAFT,68100041330,681000413370,KRAFT 250 ML DRESSING-LIQUID  RUSSIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100041422,,KRAFT,KRAFT,68100041422,681000414270,KRAFT 250 ML DRESSING-LIQUID  GOLDEN ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047523,,KRAFT,KRAFT,68100047523,681000475270,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE THREE CHEESE RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047141,,KRAFT,KRAFT,68100047141,681000471470,KRAFT 475 ML DRESSING-LIQUID  RANCH WITH BACON     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047158,,KRAFT,KRAFT,68100047158,681000471570,KRAFT 475 ML DRESSING-LIQUID  RUSSIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046069,,KRAFT,KRAFT,68100046069,681000460670,KRAFT 475 ML DRESSING-LIQUID  THOUSAND ISLAND     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046076,,KRAFT,KRAFT,68100046076,681000460770,KRAFT 475 ML DRESSING-LIQUID CATALINA EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046090,,KRAFT,KRAFT,68100046090,681000460970,KRAFT 475 ML DRESSING-LIQUID  ZESTY ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046083,,KRAFT,KRAFT,68100046083,681000460870,KRAFT 475 ML DRESSING-LIQUID  FRENCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046106,,KRAFT,KRAFT,68100046106,681000461070,KRAFT 475 ML DRESSING-LIQUID  COLESLAW     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047196,,KRAFT,KRAFT,68100047196,681000471970,KRAFT 475 ML DRESSING-LIQUID  CAESAR WITH BACON     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046120,,KRAFT,KRAFT,68100046120,681000461270,KRAFT 475 ML DRESSING-LIQUID  CREAMY CUCUMBER     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046441,,KRAFT,KRAFT,68100046441,681000464470,KRAFT 475 ML DRESSING-LIQUID  SUN DRIED TOMATO AND OREGANO     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046137,,KRAFT,KRAFT,68100046137,681000461370,KRAFT 475 ML DRESSING-LIQUID  GOLDEN ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046144,,KRAFT,KRAFT,68100046144,681000461470,KRAFT 475 ML DRESSING-LIQUID  CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046151,,KRAFT,KRAFT,68100046151,681000461570,KRAFT 475 ML DRESSING-LIQUID  RANCHER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046168,,KRAFT,KRAFT,68100046168,681000461670,KRAFT 475 ML DRESSING-LIQUID  PEPPERCORN RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046328,,KRAFT,KRAFT,68100046328,681000463270,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE RANCHER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046335,,KRAFT,KRAFT,68100046335,681000463370,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046342,,KRAFT,KRAFT,68100046342,681000463470,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE THOUSAND ISLAND     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046359,,KRAFT,KRAFT,68100046359,681000463570,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE ZESTY ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046366,,KRAFT,KRAFT,68100046366,681000463670,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE FRENCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046373,,KRAFT,KRAFT,68100046373,681000463770,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE COLESLAW     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046380,,KRAFT,KRAFT,68100046380,681000463870,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE CATALINA     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046397,,KRAFT,KRAFT,68100046397,681000463970,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE CREAMY CUCUMBER     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046427,,KRAFT,KRAFT,68100046427,681000464270,KRAFT 475 ML DRESSING-LIQUID CALORIE WISE PEPPERCORN RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100046434,,KRAFT,KRAFT,68100046434,681000464370,KRAFT 475 ML DRESSING-LIQUID  THREE CHEESE RANCH     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047110,,KRAFT,KRAFT,68100047110,681000471170,KRAFT 475 ML DRESSING-LIQUID  ITALIAN     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047127,,KRAFT,KRAFT,68100047127,681000471270,KRAFT 475 ML DRESSING-LIQUID  CREAMY CAESAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100047134,,KRAFT,KRAFT,68100047134,681000471370,KRAFT 475 ML DRESSING-LIQUID FAT FREE RANCHER'S CHOICE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000036417,00021000036417_A1L1,KRAFT,KRAFT,21000036417,210000364170,KRAFT 8 FO DRESSING-LIQUID  MANGO CHIPOTLE     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000036424,00021000036424_A1L1,KRAFT,KRAFT,21000036424,210000364270,KRAFT 8 OZ DRESSING-LIQUID  STRAWBERRY VINAIGRETTE W AGED BALSAMIC VINEGAR     1 BOTTLE EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
